CustomerID,Date,Product Type,Channel Type,Order Amount
0652,6/16/2024,Haircare,Online,9500
0653,02-05-2023,Skincare,Online,7919
0654,01-12-2023,Skincare,Online,4821
0655,5/15/2023,Makeup,Offline,8170
0656,5/18/2023,Makeup,Online,7177
0657,11/17/2023,Skincare,Online,10063
0658,01-05-2023,Skincare,Offline,9455
0659,2/21/2023,Makeup,Offline,4497
0660,05-09-2023,Makeup,Online,685
0661,2/27/2023,BodyCare,Offline,10869
0662,08-10-2024,Makeup,Offline,1476
0663,11/25/2023,Haircare,Offline,8513
0664,11-01-2023,BodyCare,Online,1563
0665,7/24/2024,Skincare,Online,10213
0666,4/15/2023,Haircare,Offline,7410
0667,5/26/2023,Skincare,Online,9484
0668,01-02-2024,Haircare,Offline,10460
0669,7/27/2024,Makeup,Online,9248
0670,05-03-2024,Makeup,Online,5716
0671,11-05-2023,Makeup,Online,8724
0672,1/24/2024,BodyCare,Online,8640
0673,07-02-2024,BodyCare,Online,1931
0674,1/27/2024,Makeup,Online,9171
0675,7/15/2024,Skincare,Online,8672
0676,10/23/2024,Skincare,Online,5512
0677,8/31/2024,Makeup,Offline,6713
0678,6/30/2024,Makeup,Online,5464
0679,2/24/2023,Skincare,Online,10165
0680,10-12-2024,Makeup,Online,7499
0681,7/18/2023,Makeup,Online,9230
0682,10/30/2024,Skincare,Online,6921
0683,9/25/2024,Skincare,Online,7779
0684,02-11-2024,Haircare,Offline,3463
0685,12/19/2023,Skincare,Online,4620
0686,10/25/2023,Skincare,Online,10223
0687,10/18/2024,Makeup,Online,6041
0688,03-10-2024,Skincare,Online,6648
0689,5/17/2024,Makeup,Online,10821
0690,08-05-2024,Makeup,Offline,4469
0691,11/18/2024,Haircare,Online,6733
0692,04-04-2024,Makeup,Online,3288
0693,01-12-2024,Skincare,Online,3929
0694,8/19/2023,Makeup,Online,2929
0695,11/15/2023,Makeup,Offline,10521
0696,04-10-2023,BodyCare,Online,6616
0697,11/30/2023,Makeup,Online,3555
0698,02-04-2023,Skincare,Online,9770
0699,03-07-2024,Makeup,Offline,2157
0700,10/26/2024,BodyCare,Online,9988
0701,12-08-2023,Makeup,Online,10715
0702,3/24/2024,Skincare,Offline,7770
0703,07-08-2023,Haircare,Online,10918
0704,1/17/2024,BodyCare,Online,792
0705,3/14/2023,Haircare,Online,3054
0706,04-02-2024,Makeup,Online,7038
0707,11/24/2023,Makeup,Online,1765
0708,09-04-2024,Haircare,Online,5098
0709,3/23/2023,Haircare,Online,497
0710,11/21/2024,Makeup,Online,1631
0711,11-09-2023,Makeup,Online,2756
0712,10/31/2024,Makeup,Online,6405
0713,05-10-2024,Makeup,Online,8373
0714,1/28/2023,Makeup,Offline,7312
0715,7/20/2023,Haircare,Offline,10964
0716,9/20/2023,Skincare,Online,567
0717,8/27/2023,Skincare,Online,2637
0718,04-02-2024,Makeup,Offline,10906
0719,06-10-2023,Skincare,Offline,8169
0720,3/15/2024,Makeup,Offline,9198
0721,08-09-2023,Skincare,Online,8210
0722,04-06-2024,Skincare,Online,2891
0723,4/30/2023,Haircare,Online,4016
0724,4/17/2023,BodyCare,Online,7263
0725,1/15/2024,Skincare,Online,3520
0726,10-05-2023,Makeup,Online,9405
0727,06-04-2023,Skincare,Offline,4207
0728,1/13/2023,Skincare,Offline,6003
0729,10-07-2023,Makeup,Offline,7534
0730,11/20/2024,BodyCare,Offline,7443
0731,7/25/2023,Skincare,Online,1507
0732,9/30/2023,Skincare,Online,7203
0733,01-03-2024,Makeup,Offline,6390
0734,04-04-2023,Makeup,Online,8922
0735,6/19/2023,Makeup,Offline,9554
0736,07-07-2023,Skincare,Online,1601
0737,08-05-2024,BodyCare,Online,10950
0738,1/27/2023,Makeup,Online,5144
0739,09-10-2024,Makeup,Online,1884
0740,10-07-2024,Makeup,Offline,5282
0741,10-05-2024,Makeup,Online,8191
0742,03-06-2023,Makeup,Online,7787
0743,07-11-2024,Makeup,Online,2601
0744,06-08-2023,Skincare,Online,8282
0745,05-06-2023,Skincare,Online,667
0746,9/24/2024,Haircare,Offline,789
0747,11-06-2024,Makeup,Offline,6580
0748,08-04-2024,Makeup,Online,3066
0749,6/15/2024,Makeup,Online,6524
0750,8/13/2024,Haircare,Online,8368
0751,12/16/2023,Makeup,Online,4410
0752,04-01-2023,BodyCare,Online,2709
0753,8/24/2023,Makeup,Offline,6092
0754,4/17/2024,Makeup,Online,8133
0755,05-10-2023,Skincare,Online,6467
0756,05-06-2023,BodyCare,Online,4768
0757,08-07-2024,Makeup,Online,2463
0758,3/29/2023,Skincare,Online,6369
0759,1/20/2024,Skincare,Online,9749
0760,09-07-2023,Haircare,Online,5762
0761,9/15/2024,BodyCare,Online,4118
0762,3/20/2024,Skincare,Offline,6670
0763,8/23/2024,Makeup,Online,5881
0764,7/14/2024,Makeup,Online,2398
0765,04-10-2024,Makeup,Online,460
0766,5/22/2024,BodyCare,Online,4185
0767,11-06-2024,Skincare,Online,7995
0768,08-05-2024,BodyCare,Online,4153
0769,2/19/2024,BodyCare,Offline,6279
0770,9/28/2023,Skincare,Online,6003
0771,08-08-2024,Skincare,Offline,3768
0772,3/18/2023,Skincare,Online,6558
0773,3/26/2023,Skincare,Offline,8690
0774,11/19/2023,Makeup,Online,1994
0775,7/16/2024,Haircare,Online,5147
0776,3/19/2023,Makeup,Online,6982
0777,11/22/2023,Makeup,Offline,4246
0778,2/25/2024,Makeup,Offline,7535
0779,5/25/2024,BodyCare,Offline,6076
0780,10-07-2024,Haircare,Online,7453
0781,1/28/2023,Skincare,Offline,8929
0782,05-01-2023,Skincare,Offline,1712
0783,06-12-2024,Makeup,Online,10768
0784,04-03-2023,Makeup,Offline,7143
0785,07-12-2024,Makeup,Online,5071
0786,02-04-2024,Makeup,Online,8485
0787,9/17/2023,Haircare,Online,2657
0788,2/17/2023,Makeup,Offline,2499
0789,11-08-2024,Haircare,Offline,1661
0790,7/13/2023,Skincare,Offline,9334
0791,10/29/2024,Haircare,Online,7919
0792,10/17/2023,Makeup,Offline,1592
0793,2/16/2024,Skincare,Online,1762
0794,9/21/2024,Makeup,Offline,3446
0795,06-06-2023,BodyCare,Offline,5247
0796,06-10-2024,Skincare,Online,6174
0797,05-09-2024,Makeup,Online,6534
0798,6/26/2023,Skincare,Offline,9448
0799,10-02-2024,Haircare,Offline,1062
0800,7/27/2024,Skincare,Online,5457
0801,11/14/2023,Haircare,Online,5006
0802,8/25/2024,Skincare,Online,5938
0803,3/28/2023,Skincare,Online,1518
0804,09-08-2024,Makeup,Online,4133
0805,5/20/2023,Makeup,Online,2899
0806,10/25/2024,Makeup,Online,6373
0807,10/18/2024,BodyCare,Offline,6682
0808,3/31/2024,BodyCare,Offline,8569
0809,6/17/2024,BodyCare,Offline,5160
0810,6/29/2024,BodyCare,Offline,3192
0811,04-01-2024,Makeup,Online,990
0812,06-04-2023,Makeup,Online,2568
0813,03-12-2024,Makeup,Online,4230
0814,12/19/2023,Makeup,Online,3429
0815,1/23/2023,Skincare,Online,6776
0816,6/21/2023,Skincare,Online,5330
0817,7/23/2024,Makeup,Offline,851
0818,5/31/2023,Makeup,Online,6499
0819,3/18/2023,Makeup,Online,2761
0820,9/30/2024,Skincare,Online,5974
0821,11-05-2023,Skincare,Offline,5035
0822,04-02-2024,Makeup,Online,1518
0823,4/23/2023,BodyCare,Online,8918
0824,4/29/2023,Makeup,Online,7231
0825,9/15/2023,Makeup,Offline,4487
0826,9/28/2023,Makeup,Offline,10180
0827,12/14/2023,Haircare,Online,6344
0828,5/21/2023,BodyCare,Online,3236
0829,09-05-2023,Skincare,Online,6139
0830,5/22/2023,Makeup,Offline,2074
0831,11-06-2023,BodyCare,Online,5584
0832,2/17/2024,Makeup,Online,4259
0833,01-08-2023,Makeup,Online,9813
0834,2/28/2023,Makeup,Online,9652
0835,1/28/2023,Makeup,Offline,6676
0836,07-11-2024,Makeup,Online,2101
0837,05-02-2024,Makeup,Offline,9619
0838,2/26/2023,Haircare,Online,3455
0839,06-09-2023,Makeup,Online,4460
0840,07-09-2024,Makeup,Offline,10968
0841,3/17/2024,Haircare,Online,658
0842,7/15/2023,Skincare,Online,3752
0843,01-01-2023,Haircare,Offline,8329
0844,3/25/2023,Skincare,Online,9973
0845,04-04-2023,Makeup,Online,1842
0846,6/28/2023,Makeup,Offline,6994
0847,10-06-2023,Skincare,Online,6617
0848,12-09-2023,BodyCare,Online,4077
0849,01-02-2023,Makeup,Online,7532
0850,02-06-2024,Skincare,Offline,2046
0851,12/25/2023,Makeup,Offline,9481
0852,8/22/2024,Skincare,Online,6829
0853,7/23/2024,Makeup,Offline,503
0854,5/23/2024,Makeup,Offline,4645
0855,10-12-2024,Makeup,Online,9597
0856,5/31/2024,Makeup,Offline,7585
0857,09-12-2024,BodyCare,Online,7068
0858,7/14/2023,Skincare,Online,9594
0859,02-08-2024,Makeup,Online,5379
0860,11/23/2023,Makeup,Offline,3916
0861,11-02-2024,Skincare,Offline,5859
0862,9/25/2024,BodyCare,Online,3758
0863,8/22/2024,Haircare,Online,5474
0864,10/22/2023,Skincare,Online,5970
0865,7/13/2023,Makeup,Online,1358
0866,3/14/2024,BodyCare,Online,7612
0867,7/28/2024,Haircare,Online,841
0868,5/31/2024,Haircare,Online,8835
0869,12-12-2023,Makeup,Online,3041
0870,10-12-2023,Makeup,Online,6652
0871,03-02-2023,Makeup,Online,3674
0872,2/18/2024,Skincare,Online,5379
0873,9/26/2024,Makeup,Offline,6814
0874,04-02-2023,Skincare,Online,4207
0875,12/25/2023,Skincare,Offline,6068
0876,07-11-2023,BodyCare,Online,5356
0877,9/22/2023,Skincare,Offline,7571
0878,9/20/2023,Makeup,Online,3657
0879,3/23/2023,Haircare,Online,7705
0880,4/20/2024,Skincare,Online,10168
0881,7/24/2023,Makeup,Offline,2212
0882,6/22/2024,BodyCare,Online,1638
0883,11/20/2024,Skincare,Online,9170
0884,4/28/2023,Makeup,Offline,4515
0885,11-07-2024,Haircare,Online,3158
0886,11/20/2023,BodyCare,Online,4333
0887,02-05-2024,Haircare,Online,5040
0888,10/16/2023,Skincare,Online,5225
0889,7/24/2023,Makeup,Offline,3269
0890,4/19/2023,Skincare,Online,4116
0891,9/26/2024,Makeup,Online,2154
0892,08-11-2024,BodyCare,Online,5525
0893,08-01-2023,Makeup,Online,4523
0894,6/26/2024,Makeup,Online,3397
0895,02-06-2024,Haircare,Online,9683
0896,6/22/2023,Haircare,Offline,8069
0897,09-05-2023,Haircare,Online,3898
0898,10-12-2023,Skincare,Online,5997
0899,7/14/2023,Makeup,Offline,2635
0900,3/23/2023,BodyCare,Offline,6868
0901,1/14/2023,BodyCare,Online,9890
0902,6/30/2024,BodyCare,Offline,6781
0903,4/28/2024,Makeup,Online,3770
0904,01-02-2023,Makeup,Online,5758
0905,8/18/2024,Makeup,Offline,10439
0906,11/27/2023,Makeup,Offline,5007
0907,11/13/2024,Haircare,Online,4983
0908,02-09-2023,Skincare,Offline,8373
0909,8/27/2024,BodyCare,Online,7435
0910,2/18/2024,Makeup,Online,8678
0911,8/19/2024,Skincare,Online,6611
0912,06-07-2024,Makeup,Online,8472
0913,5/28/2023,Skincare,Offline,705
0914,3/24/2024,Makeup,Offline,6867
0915,9/14/2023,Skincare,Online,9977
0916,7/13/2023,Makeup,Online,9654
0917,3/25/2024,Haircare,Online,6173
0918,9/28/2023,Makeup,Offline,1650
0919,10-11-2023,Skincare,Offline,2344
0920,03-06-2024,Haircare,Offline,1530
0921,8/21/2024,Skincare,Online,1520
0922,3/19/2024,Makeup,Offline,8326
0923,10/27/2024,Makeup,Online,10814
0924,02-01-2024,Makeup,Offline,6286
0925,3/19/2023,Haircare,Offline,8245
0926,6/29/2024,Makeup,Online,3730
0927,1/13/2024,Skincare,Online,3428
0928,3/14/2023,Makeup,Offline,9616
0929,3/31/2024,Haircare,Online,6410
0930,11/29/2023,Skincare,Online,3430
0931,10-07-2023,Makeup,Online,9728
0932,09-05-2023,Makeup,Online,7499
0933,06-02-2024,Skincare,Online,419
0934,6/21/2023,BodyCare,Offline,984
0935,01-01-2024,BodyCare,Offline,3400
0936,1/23/2023,Haircare,Online,6309
0937,9/17/2024,Makeup,Offline,8398
0938,11/26/2023,Haircare,Offline,5010
0939,10/26/2024,Skincare,Offline,9347
0940,03-10-2023,Makeup,Online,1797
0941,08-07-2023,Makeup,Offline,9825
0942,03-04-2023,Makeup,Online,4959
0943,02-08-2023,Makeup,Online,10271
0944,11-02-2023,BodyCare,Offline,3865
0945,04-10-2023,Skincare,Offline,2350
0946,1/22/2023,BodyCare,Online,7401
0947,03-12-2023,Skincare,Offline,6782
0948,08-06-2024,Skincare,Online,3755
0949,04-03-2023,Makeup,Online,6333
0950,3/19/2024,BodyCare,Online,7222
0951,01-09-2024,BodyCare,Online,6552
0952,08-06-2024,Skincare,Online,4598
0953,5/24/2024,BodyCare,Online,9904
0954,10/13/2023,Makeup,Offline,5308
0955,2/27/2024,BodyCare,Online,9113
0956,11/25/2024,Makeup,Online,8227
0957,04-02-2024,Makeup,Online,9072
0958,2/14/2024,Makeup,Online,1801
0959,2/26/2023,Haircare,Online,10378
0960,9/16/2023,Haircare,Online,7004
0961,11-07-2024,Skincare,Online,1732
0962,11-11-2024,Skincare,Online,8675
0963,11/15/2023,Makeup,Offline,4461
0964,8/16/2023,Haircare,Online,2752
0965,4/17/2023,Skincare,Offline,1013
0966,09-11-2023,Skincare,Online,1405
0967,7/18/2023,Makeup,Offline,5998
0968,02-12-2023,Makeup,Online,6714
0969,2/27/2024,Makeup,Online,4530
0970,5/29/2024,Makeup,Offline,4622
0971,7/26/2023,BodyCare,Online,9593
0972,11/14/2024,Skincare,Online,6022
0973,05-08-2024,Haircare,Offline,5818
0974,5/23/2023,Makeup,Online,8608
0975,8/26/2023,Skincare,Online,2842
0976,8/23/2023,Makeup,Online,7140
0977,10/26/2023,Makeup,Online,6816
0978,09-02-2023,Haircare,Online,6265
0979,1/13/2024,Skincare,Online,8581
0980,02-05-2023,Makeup,Offline,8874
0981,11-07-2024,Makeup,Online,2915
0982,03-01-2024,Makeup,Offline,4029
0983,3/30/2023,Skincare,Online,10092
0984,03-10-2023,Makeup,Offline,2454
0985,09-12-2024,Skincare,Online,1019
0986,6/30/2023,BodyCare,Offline,822
0987,10-06-2024,Haircare,Online,8974
0988,5/26/2023,Haircare,Offline,4628
0989,08-03-2023,Skincare,Online,1171
0990,10/13/2024,Haircare,Offline,8811
0991,04-09-2024,Skincare,Offline,9981
0992,4/29/2023,BodyCare,Online,3052
0993,5/17/2024,Skincare,Online,8904
0994,6/22/2023,Makeup,Online,10713
0995,1/14/2024,Skincare,Online,3553
0996,03-12-2023,Skincare,Online,3763
0997,7/30/2023,Skincare,Offline,7160
0998,8/14/2023,Makeup,Online,10774
0999,2/18/2023,Haircare,Online,7392
1000,03-12-2024,Makeup,Online,4920
1001,10-07-2023,Makeup,Offline,405
1002,03-03-2023,Makeup,Online,3459
1003,6/15/2024,Makeup,Online,7363
1004,01-08-2023,Skincare,Offline,6099
1005,10-02-2024,Skincare,Online,10679
1006,10/29/2023,Skincare,Online,6400
1007,05-03-2024,BodyCare,Offline,8868
1008,8/30/2024,Haircare,Online,5876
1009,7/23/2023,Makeup,Online,6676
1010,07-12-2023,Makeup,Online,4876
1011,11-12-2024,BodyCare,Online,1931
1012,6/21/2023,Skincare,Online,3313
1013,4/18/2024,Skincare,Offline,7122
1014,3/26/2023,Skincare,Online,4307
1015,5/14/2023,Makeup,Online,1462
1016,7/19/2024,Makeup,Online,1645
1017,9/16/2023,Makeup,Online,4401
1018,9/21/2024,Skincare,Online,2867
1019,10-04-2024,Makeup,Online,9015
1020,06-09-2024,Skincare,Online,685
1021,4/29/2024,Makeup,Offline,2717
1022,09-02-2023,Skincare,Online,7860
1023,01-01-2023,BodyCare,Offline,5319
1024,9/22/2023,Haircare,Offline,1754
1025,4/25/2024,Makeup,Online,9468
1026,10/30/2023,Makeup,Online,6476
1027,10/22/2023,Skincare,Online,10770
1028,12/18/2023,Haircare,Online,10249
1029,8/24/2023,Skincare,Online,9231
1030,11/22/2024,Haircare,Online,4981
1031,5/23/2023,Haircare,Offline,7153
1032,05-05-2023,Makeup,Online,10856
1033,7/15/2023,Skincare,Online,8263
1034,06-10-2023,BodyCare,Offline,8315
1035,09-09-2024,Haircare,Online,9849
1036,08-11-2023,BodyCare,Online,5498
1037,07-10-2024,BodyCare,Online,8846
1038,1/22/2024,BodyCare,Offline,3017
1039,07-05-2023,BodyCare,Online,10590
1040,1/25/2024,Makeup,Online,889
1041,4/23/2024,Makeup,Online,4649
1042,06-05-2024,Makeup,Online,8563
1043,03-03-2023,Skincare,Online,9537
1044,04-07-2023,Skincare,Online,10991
1045,10-09-2024,Makeup,Online,8769
1046,10/14/2024,Haircare,Online,6533
1047,04-07-2023,Makeup,Online,5466
1048,01-01-2023,Skincare,Offline,5035
1049,09-12-2024,Skincare,Online,6452
1050,09-02-2024,Haircare,Online,1178
1051,08-10-2024,BodyCare,Offline,7965
1052,07-02-2023,Makeup,Online,4038
1053,08-02-2023,Makeup,Offline,10044
1054,07-01-2024,Skincare,Online,7829
1055,9/30/2023,Skincare,Offline,6850
1056,6/14/2024,Haircare,Online,6885
1057,3/28/2023,Skincare,Online,8915
1058,1/31/2023,Haircare,Online,1311
1059,04-10-2024,Skincare,Online,1843
1060,9/13/2024,BodyCare,Offline,4981
1061,4/23/2023,Haircare,Online,6609
1062,05-02-2023,Skincare,Online,10517
1063,05-04-2023,Makeup,Online,6804
1064,1/21/2024,Makeup,Online,7187
1065,09-09-2023,Skincare,Online,1373
1066,5/21/2023,Haircare,Offline,6621
1067,11/17/2024,Makeup,Online,7103
1068,9/30/2024,Makeup,Online,8929
1069,08-02-2023,Makeup,Offline,3491
1070,8/19/2023,Haircare,Online,6304
1071,12/21/2023,Makeup,Offline,6205
1072,11-11-2024,BodyCare,Offline,10291
1073,2/18/2023,Skincare,Offline,9540
1074,04-08-2024,Haircare,Offline,4100
1075,11/14/2023,Skincare,Online,5878
1076,3/30/2024,Skincare,Online,8186
1077,1/25/2024,Makeup,Online,1490
1078,11/24/2023,BodyCare,Offline,3681
1079,4/25/2024,Skincare,Online,4901
1080,09-09-2023,Skincare,Online,533
1081,9/18/2024,BodyCare,Offline,3691
1082,6/20/2024,Skincare,Online,4341
1083,3/29/2024,Makeup,Online,9689
1084,5/14/2024,Haircare,Offline,9206
1085,9/25/2024,Haircare,Online,1328
1086,8/20/2024,Makeup,Online,5153
1087,3/16/2024,Skincare,Online,7356
1088,7/29/2024,Makeup,Online,7910
1089,7/24/2024,Makeup,Offline,5118
1090,07-01-2024,BodyCare,Offline,3196
1091,7/24/2023,BodyCare,Offline,3120
1092,12-04-2023,BodyCare,Online,828
1093,6/26/2024,Skincare,Offline,10912
1094,1/31/2023,Makeup,Online,4831
1095,8/25/2024,BodyCare,Online,915
1096,6/29/2023,Haircare,Online,716
1097,02-04-2023,Skincare,Online,5781
1098,3/18/2023,Skincare,Online,1836
1099,07-05-2023,Haircare,Offline,8610
1100,02-03-2024,Skincare,Offline,10103
1101,2/18/2024,BodyCare,Online,8654
1102,02-12-2023,Makeup,Online,5712
1103,5/16/2023,BodyCare,Online,6612
1104,10-03-2024,Makeup,Online,10487
1105,12-08-2023,Skincare,Online,4743
1106,9/18/2024,Haircare,Offline,8501
1107,08-03-2024,BodyCare,Offline,10625
1108,11/25/2023,Makeup,Offline,5906
1109,11/17/2024,BodyCare,Online,4263
1110,1/29/2023,Makeup,Online,6955
1111,2/14/2023,Skincare,Offline,3866
1112,06-09-2023,BodyCare,Online,5992
1113,6/17/2024,Haircare,Offline,4486
1114,01-06-2024,Haircare,Online,1040
1115,02-11-2023,BodyCare,Online,9366
1116,8/22/2023,Haircare,Online,6800
1117,8/30/2023,Haircare,Offline,7536
1118,11-03-2024,Makeup,Online,5131
1119,01-10-2024,Skincare,Offline,8476
1120,7/26/2023,Makeup,Offline,6969
1121,8/26/2024,Skincare,Online,2791
1122,4/13/2023,Skincare,Online,8755
1123,04-08-2023,Makeup,Offline,1700
1124,4/16/2023,Skincare,Online,10171
1125,3/15/2023,Haircare,Offline,4185
1126,06-12-2023,Makeup,Online,2164
1127,9/17/2024,BodyCare,Online,1339
1128,10/14/2023,Makeup,Online,5412
1129,01-10-2023,BodyCare,Offline,6822
1130,10/24/2024,Haircare,Offline,5956
1131,11-11-2024,BodyCare,Online,5541
1132,05-02-2024,Skincare,Offline,594
1133,11/22/2024,Makeup,Online,5366
1134,06-04-2024,BodyCare,Offline,6667
1135,9/30/2024,BodyCare,Online,671
1136,11/26/2024,Makeup,Online,822
1137,8/16/2023,Haircare,Online,3220
1138,12-08-2023,Skincare,Online,7283
1139,03-02-2023,Makeup,Online,2372
1140,09-05-2023,Skincare,Offline,9070
1141,10/26/2024,BodyCare,Online,5973
1142,3/20/2024,Skincare,Offline,6279
1143,4/29/2024,Haircare,Online,5634
1144,10/21/2024,Makeup,Offline,2411
1145,4/14/2023,Makeup,Online,8645
1146,12/23/2023,Makeup,Online,9309
1147,07-04-2023,Makeup,Online,1087
1148,3/26/2024,Haircare,Online,4844
1149,11/30/2023,BodyCare,Online,4254
1150,09-03-2024,Makeup,Online,1196
1151,4/30/2024,Makeup,Online,671
1152,08-04-2024,BodyCare,Online,3107
1153,3/26/2023,Makeup,Online,7924
1154,5/14/2024,Skincare,Online,4710
1155,2/13/2024,Haircare,Online,461
1156,6/21/2024,Skincare,Offline,7683
1157,10-05-2024,Makeup,Offline,4588
1158,12/26/2023,Makeup,Offline,8026
1159,05-03-2024,Haircare,Online,2695
1160,07-11-2023,Skincare,Online,4865
1161,11/27/2024,Makeup,Online,5901
1162,08-12-2024,Skincare,Online,2958
1163,06-07-2024,Makeup,Online,2863
1164,1/31/2023,Makeup,Online,5126
1165,04-06-2023,Makeup,Online,1200
1166,4/26/2024,BodyCare,Online,10648
1167,11/15/2023,Skincare,Offline,4116
1168,8/16/2023,Makeup,Offline,2786
1169,4/27/2023,Skincare,Offline,4071
1170,01-11-2023,Haircare,Online,425
1171,03-11-2024,Skincare,Online,2886
1172,9/22/2024,BodyCare,Online,6191
1173,5/31/2023,Makeup,Online,10220
1174,5/22/2024,Haircare,Online,593
1175,05-10-2023,Skincare,Offline,4583
1176,9/18/2024,Skincare,Offline,2782
1177,11/18/2023,Makeup,Online,6733
1178,9/23/2023,Skincare,Online,9094
1179,07-12-2023,Skincare,Offline,5187
1180,03-04-2024,Skincare,Online,10962
1181,10-03-2024,BodyCare,Offline,3064
1182,3/15/2023,Skincare,Online,7915
1183,08-07-2023,Haircare,Online,10066
1184,02-06-2023,BodyCare,Offline,10078
1185,2/21/2024,Makeup,Online,3068
1186,05-11-2024,Makeup,Online,3194
1187,2/27/2024,BodyCare,Online,5234
1188,1/16/2023,BodyCare,Offline,8607
1189,08-12-2023,BodyCare,Online,5957
1190,9/16/2023,Skincare,Online,10445
1191,11/28/2024,Makeup,Online,4414
1192,2/25/2024,Haircare,Offline,9198
1193,12/18/2023,Haircare,Online,6862
1194,04-04-2024,Makeup,Online,10809
1195,8/24/2023,Skincare,Online,6314
1196,04-04-2023,Makeup,Online,10294
1197,11/21/2024,Makeup,Offline,4860
1198,2/27/2023,Makeup,Online,10671
1199,8/15/2023,Makeup,Online,3783
1200,8/22/2024,Makeup,Online,1379
1201,7/15/2024,Skincare,Online,1829
1202,5/30/2023,BodyCare,Offline,2425
1203,05-12-2024,Makeup,Online,9870
1204,11/16/2023,Makeup,Online,4461
1205,10-05-2023,Makeup,Online,10680
1206,03-03-2023,Makeup,Online,4759
1207,12-03-2023,Skincare,Online,1943
1208,1/30/2023,Skincare,Online,10960
1209,4/23/2023,Skincare,Offline,6078
1210,9/18/2023,Skincare,Online,1458
1211,04-12-2023,Skincare,Offline,2471
1212,10/13/2024,Makeup,Offline,7747
1213,9/30/2024,Makeup,Offline,2654
