CustomerID,support_interacation_count,problem type,support_resolution_time,resolution_satisfication
0917,2,Product Quality,14,10
0918,7,Side Effects,19,7
0919,1,Product Quality,8,2
0920,1,Product Quality,23,1
0921,8,Product Quality,15,6
0922,3,Product Quality,16,3
0923,9,Other,13,8
0924,4,Product Quality,17,9
0925,5,Product Quality,21,1
0926,5,Other,24,2
0927,4,Late Delivery,10,2
0928,9,Late Delivery,16,2
0929,2,Product Quality,11,3
0930,4,Late Delivery,18,4
0931,4,Product Quality,21,9
0932,9,Product Quality,16,1
0933,6,Side Effects,19,6
0934,10,Product Quality,3,6
0935,4,Product Quality,8,7
0936,10,Product Quality,6,10
0937,5,Product Quality,11,10
0938,3,Product Quality,16,7
0939,4,Side Effects,14,1
0940,3,Late Delivery,18,4
0941,4,Side Effects,23,4
0942,3,Product Quality,4,8
0943,7,Wrong Item Received,18,1
0944,7,Late Delivery,3,7
0945,10,Other,8,5
0946,2,Product Quality,23,9
0947,4,Product Quality,6,8
0948,6,Product Quality,19,8
0949,1,Wrong Item Received,20,4
0950,8,Side Effects,20,8
0951,6,Side Effects,14,9
0952,6,Product Quality,10,2
0953,2,Product Quality,22,3
0954,8,Product Quality,1,1
0955,3,Late Delivery,2,7
0956,5,Product Quality,10,5
0957,3,Late Delivery,10,6
0958,5,Late Delivery,14,10
0959,5,Product Quality,6,1
0960,9,Wrong Item Received,20,10
0961,8,Product Quality,17,4
0962,10,Late Delivery,12,9
0963,4,Product Quality,8,9
0964,9,Product Quality,7,8
0965,3,Late Delivery,19,1
0966,4,Wrong Item Received,21,1
0967,10,Late Delivery,5,8
0968,10,Late Delivery,22,9
0969,5,Product Quality,4,8
0970,2,Product Quality,17,1
0971,6,Wrong Item Received,16,2
0972,3,Product Quality,16,4
0973,9,Wrong Item Received,14,5
0974,1,Product Quality,22,5
0975,9,Side Effects,15,3
0976,1,Product Quality,23,9
0977,5,Side Effects,9,9
0978,3,Other,6,10
0979,9,Wrong Item Received,13,6
0980,1,Late Delivery,9,9
0981,3,Product Quality,7,4
0982,7,Product Quality,14,3
0983,2,Wrong Item Received,6,7
0984,1,Product Quality,24,1
0985,7,Product Quality,9,6
0986,7,Side Effects,9,9
0987,8,Product Quality,21,6
0988,3,Product Quality,10,5
0989,10,Side Effects,3,9
0990,6,Wrong Item Received,12,5
0991,5,Product Quality,9,4
0992,6,Product Quality,9,8
0993,7,Product Quality,4,8
0994,1,Product Quality,12,4
0995,1,Side Effects,6,5
0996,1,Other,8,7
0997,3,Product Quality,11,8
0998,1,Product Quality,15,2
0999,5,Product Quality,16,3
1000,4,Product Quality,20,4
1001,10,Side Effects,1,8
1002,7,Side Effects,2,10
1003,7,Wrong Item Received,8,7
1004,10,Product Quality,13,4
1005,8,Other,10,5
1006,10,Late Delivery,22,9
1007,6,Product Quality,18,3
1008,2,Product Quality,6,9
1009,7,Product Quality,2,10
1010,9,Product Quality,8,2
1011,4,Late Delivery,14,7
1012,4,Late Delivery,1,2
1013,4,Side Effects,15,5
1014,9,Late Delivery,24,5
1015,8,Side Effects,2,4
1016,10,Side Effects,22,3
1017,4,Product Quality,11,7
1018,9,Side Effects,14,1
1019,6,Product Quality,23,5
1020,6,Side Effects,20,1
1021,4,Wrong Item Received,14,2
1022,1,Late Delivery,9,1
1023,6,Product Quality,20,10
1024,4,Late Delivery,17,8
1025,3,Late Delivery,18,9
1026,7,Late Delivery,23,6
1027,1,Side Effects,14,10
1028,10,Other,4,6
1029,1,Side Effects,3,3
1030,6,Product Quality,13,3
1031,6,Product Quality,11,3
1032,10,Late Delivery,3,6
1033,2,Side Effects,23,2
1034,10,Late Delivery,10,5
1035,10,Wrong Item Received,1,9
1036,6,Late Delivery,17,6
1037,3,Late Delivery,22,4
1038,8,Product Quality,11,10
1039,6,Product Quality,3,9
1040,6,Side Effects,3,9
1041,7,Product Quality,22,2
1042,5,Product Quality,15,4
1043,6,Product Quality,4,5
1044,5,Side Effects,13,9
1045,7,Product Quality,12,5
1046,1,Wrong Item Received,12,9
1047,7,Side Effects,24,10
1048,4,Product Quality,21,6
1049,2,Late Delivery,20,4
1050,2,Product Quality,7,9
1051,2,Product Quality,22,3
1052,1,Late Delivery,20,1
1053,5,Late Delivery,20,5
1054,9,Product Quality,24,6
1055,9,Side Effects,18,6
1056,8,Product Quality,20,8
1057,6,Side Effects,19,3
1058,10,Late Delivery,3,2
1059,6,Late Delivery,6,9
1060,10,Late Delivery,24,7
1061,7,Side Effects,13,5
1062,6,Side Effects,8,8
1063,4,Side Effects,14,1
1064,10,Late Delivery,3,8
1065,10,Side Effects,14,4
1066,5,Late Delivery,10,9
1067,8,Wrong Item Received,2,10
1068,6,Product Quality,18,9
1069,6,Late Delivery,23,9
1070,8,Side Effects,20,3
1071,9,Side Effects,19,6
1072,10,Product Quality,16,1
1073,3,Product Quality,21,6
1074,3,Product Quality,18,10
1075,9,Late Delivery,16,6
1076,4,Late Delivery,24,1
1077,5,Product Quality,21,10
1078,10,Product Quality,24,9
1079,9,Product Quality,11,5
1080,5,Product Quality,5,9
1081,1,Side Effects,19,5
1082,2,Product Quality,17,10
1083,3,Late Delivery,5,1
1084,2,Side Effects,22,2
1085,8,Product Quality,6,7
1086,10,Product Quality,5,3
1087,4,Product Quality,22,7
1088,7,Product Quality,12,9
1089,1,Product Quality,3,2
1090,3,Product Quality,23,5
1091,10,Product Quality,17,2
1092,3,Product Quality,8,7
1093,5,Late Delivery,20,1
1094,1,Product Quality,9,9
1095,10,Product Quality,18,8
1096,1,Product Quality,24,8
1097,8,Late Delivery,6,3
1098,3,Product Quality,8,3
1099,5,Late Delivery,2,8
1100,8,Wrong Item Received,14,3
1101,3,Late Delivery,7,8
1102,9,Product Quality,9,9
1103,3,Product Quality,19,1
1104,6,Late Delivery,20,9
1105,6,Product Quality,20,3
1106,6,Product Quality,8,5
1107,7,Wrong Item Received,20,2
1108,5,Late Delivery,13,4
1109,1,Side Effects,14,1
1110,10,Late Delivery,18,1
1111,5,Product Quality,5,4
1112,8,Product Quality,19,6
1113,7,Product Quality,5,8
1114,7,Side Effects,7,4
1115,10,Side Effects,11,3
1116,10,Late Delivery,3,7
1117,3,Product Quality,4,5
1118,4,Product Quality,17,5
1119,4,Late Delivery,12,9
1120,10,Product Quality,2,5
1121,1,Product Quality,16,2
1122,2,Wrong Item Received,6,5
1123,4,Late Delivery,4,1
1124,8,Side Effects,17,3
1125,9,Late Delivery,20,4
1126,2,Product Quality,19,5
1127,9,Side Effects,10,7
1128,10,Other,7,9
1129,6,Product Quality,13,6
1130,3,Product Quality,9,3
1131,5,Side Effects,1,3
1132,5,Late Delivery,12,5
1133,6,Product Quality,18,4
1134,6,Product Quality,9,7
1135,4,Product Quality,4,3
1136,3,Product Quality,12,8
1137,5,Side Effects,6,3
1138,5,Product Quality,10,2
1139,7,Late Delivery,10,3
1140,1,Late Delivery,8,7
1141,6,Product Quality,16,5
1142,10,Other,7,6
1143,7,Wrong Item Received,4,2
1144,8,Late Delivery,4,8
1145,4,Side Effects,18,6
1146,9,Product Quality,11,3
1147,3,Product Quality,18,1
1148,10,Product Quality,12,4
1149,6,Side Effects,14,10
1150,10,Product Quality,16,4
1151,7,Product Quality,22,5
1152,1,Late Delivery,3,9
1153,10,Product Quality,18,2
1154,7,Product Quality,18,8
1155,2,Late Delivery,3,9
1156,3,Product Quality,23,1
1157,1,Late Delivery,4,6
1158,2,Late Delivery,17,9
1159,9,Product Quality,4,2
1160,3,Side Effects,1,1
1161,8,Other,6,6
1162,9,Product Quality,8,8
1163,10,Product Quality,22,1
1164,4,Side Effects,10,9
1165,10,Product Quality,13,1
1166,5,Product Quality,12,8
1167,10,Wrong Item Received,6,5
1168,3,Product Quality,4,2
1169,7,Product Quality,23,1
1170,7,Product Quality,19,7
1171,8,Late Delivery,3,2
1172,10,Side Effects,23,1
1173,2,Late Delivery,7,2
1174,2,Product Quality,14,6
1175,1,Late Delivery,22,7
1176,5,Product Quality,21,10
1177,3,Product Quality,10,10
1178,9,Product Quality,1,7
1179,1,Product Quality,5,10
1180,4,Product Quality,24,9
1181,8,Product Quality,3,7
1182,4,Product Quality,8,5
1183,10,Late Delivery,4,5
1184,4,Wrong Item Received,3,9
1185,3,Product Quality,18,9
1186,9,Product Quality,19,8
1187,1,Product Quality,20,8
1188,9,Product Quality,18,10
1189,10,Side Effects,10,3
1190,9,Side Effects,18,5
1191,4,Other,2,4
1192,5,Product Quality,9,1
1193,8,Side Effects,20,5
1194,7,Product Quality,8,8
1195,6,Product Quality,22,3
1196,9,Product Quality,17,7
1197,6,Product Quality,17,8
1198,7,Wrong Item Received,17,8
1199,9,Product Quality,18,9
1200,8,Late Delivery,10,9
1201,5,Other,20,10
1202,10,Product Quality,4,6
1203,3,Product Quality,8,7
1204,10,Product Quality,12,2
1205,9,Product Quality,24,4
1206,5,Other,3,4
1207,10,Product Quality,11,8
1208,6,Late Delivery,13,4
1209,1,Wrong Item Received,14,4
1210,6,Product Quality,23,6
1211,10,Product Quality,4,10
1212,2,Product Quality,5,5
1213,10,Product Quality,16,7
1214,6,Product Quality,18,7
1215,3,Side Effects,4,3
1216,7,Product Quality,1,2
1217,3,Product Quality,1,3
1218,8,Late Delivery,14,10
1219,3,Product Quality,18,7
1220,3,Late Delivery,21,4
1221,7,Product Quality,4,4
1222,8,Product Quality,1,6
1223,4,Late Delivery,7,10
1224,9,Side Effects,5,9
1225,9,Side Effects,23,8
1226,2,Wrong Item Received,23,5
1227,7,Side Effects,18,2
1228,5,Late Delivery,10,6
1229,10,Late Delivery,20,3
1230,9,Product Quality,21,4
1231,3,Other,10,3
1232,9,Product Quality,16,5
1233,7,Product Quality,21,3
1234,3,Product Quality,17,4
1235,2,Side Effects,22,6
1236,6,Late Delivery,4,8
1237,4,Product Quality,20,10
1238,6,Product Quality,13,9
1239,8,Product Quality,8,10
1240,6,Product Quality,2,2
1241,6,Late Delivery,17,7
1242,10,Side Effects,23,7
1243,2,Side Effects,2,2
1244,10,Wrong Item Received,18,10
1245,6,Product Quality,7,2
1246,1,Late Delivery,22,1
1247,5,Product Quality,5,4
1248,3,Product Quality,8,4
1249,9,Product Quality,10,3
1250,5,Product Quality,11,2
1251,2,Product Quality,16,6
1252,5,Product Quality,21,5
1253,6,Product Quality,7,7
1254,10,Late Delivery,14,8
1255,9,Late Delivery,11,2
1256,9,Product Quality,21,9
1257,4,Product Quality,2,5
1258,3,Product Quality,22,7
1259,4,Wrong Item Received,1,5
1260,8,Product Quality,19,5
1261,4,Product Quality,2,3
1262,3,Product Quality,19,10
1263,8,Side Effects,15,2
1264,10,Product Quality,12,2
1265,8,Wrong Item Received,14,9
1266,10,Late Delivery,5,7
1267,8,Side Effects,4,6
1268,9,Late Delivery,24,2
1269,10,Side Effects,10,8
1270,2,Product Quality,17,1
1271,3,Late Delivery,8,5
1272,10,Side Effects,7,1
1273,5,Product Quality,24,5
1274,6,Late Delivery,14,10
1275,1,Product Quality,24,3
1276,6,Product Quality,2,1
1277,3,Product Quality,19,4
1278,4,Product Quality,21,10
1279,5,Wrong Item Received,11,10
1280,1,Product Quality,21,4
1281,1,Product Quality,2,6
1282,2,Late Delivery,24,4
1283,2,Product Quality,23,6
1284,7,Other,13,4
1285,3,Side Effects,14,1
1286,6,Product Quality,16,8
1287,1,Product Quality,20,8
1288,3,Product Quality,13,5
1289,1,Wrong Item Received,12,10
1290,2,Late Delivery,22,10
1291,2,Side Effects,19,5
1292,3,Side Effects,10,10
1293,2,Other,18,4
1294,5,Product Quality,9,1
1295,5,Late Delivery,20,7
1296,9,Product Quality,11,5
1297,6,Product Quality,11,7
1298,5,Product Quality,12,4
1299,6,Other,20,4
1300,8,Late Delivery,18,5
1301,6,Late Delivery,12,3
1302,6,Product Quality,21,6
1303,3,Wrong Item Received,3,4
1304,3,Product Quality,12,10
1305,1,Side Effects,22,5
1306,9,Product Quality,3,7
1307,5,Side Effects,9,6
1308,3,Product Quality,2,10
1309,9,Side Effects,5,1
1310,2,Late Delivery,19,2
1311,5,Product Quality,1,4
1312,7,Product Quality,13,7
1313,6,Late Delivery,7,8
1314,6,Product Quality,6,3
1315,10,Product Quality,2,9
1316,9,Wrong Item Received,2,5
1317,5,Product Quality,4,8
1318,10,Product Quality,15,4
1319,9,Product Quality,22,9
1320,8,Side Effects,5,4
1321,4,Product Quality,21,4
1322,6,Product Quality,24,8
1323,9,Product Quality,21,9
1324,5,Product Quality,5,6
1325,10,Product Quality,5,8
1326,2,Late Delivery,12,1
1327,4,Product Quality,8,7
1328,2,Late Delivery,21,9
1329,1,Product Quality,15,5
1330,6,Product Quality,24,7
1331,8,Product Quality,8,9
1332,7,Product Quality,13,10
1333,7,Product Quality,19,3
1334,3,Late Delivery,9,4
1335,7,Side Effects,14,3
1336,5,Side Effects,19,7
1337,1,Product Quality,10,8
1338,10,Product Quality,21,9
1339,9,Wrong Item Received,6,6
1340,3,Product Quality,15,5
1341,4,Late Delivery,18,5
1342,1,Product Quality,22,5
1343,8,Product Quality,23,10
1344,7,Product Quality,13,5
1345,4,Late Delivery,10,6
1346,6,Side Effects,22,5
1347,6,Product Quality,8,1
1348,9,Product Quality,9,4
1349,2,Product Quality,21,7
1350,9,Product Quality,3,2
1351,9,Side Effects,24,6
1352,10,Side Effects,13,9
1353,7,Side Effects,17,3
1354,7,Late Delivery,5,6
1355,5,Product Quality,9,6
1356,6,Side Effects,16,10
1357,5,Late Delivery,14,5
1358,7,Product Quality,11,4
1359,7,Product Quality,18,7
1360,6,Late Delivery,5,9
1361,4,Product Quality,12,8
1362,9,Product Quality,3,5
1363,6,Side Effects,13,3
1364,4,Late Delivery,13,9
1365,8,Product Quality,11,9
1366,3,Product Quality,11,9
1367,6,Product Quality,18,2
1368,8,Late Delivery,5,5
1369,7,Product Quality,5,10
1370,8,Side Effects,8,8
1371,10,Late Delivery,23,3
1372,5,Product Quality,10,7
1373,4,Wrong Item Received,7,4
1374,6,Wrong Item Received,20,1
1375,9,Product Quality,6,2
1376,8,Product Quality,2,3
1377,1,Product Quality,7,8
1378,8,Product Quality,3,1
1379,4,Side Effects,7,4
1380,5,Side Effects,13,10
1381,4,Product Quality,19,4
1382,8,Wrong Item Received,13,6
1383,7,Late Delivery,16,5
1384,4,Product Quality,2,10
1385,9,Product Quality,21,10
1386,4,Product Quality,14,3
1387,6,Product Quality,8,5
1388,2,Late Delivery,18,2
1389,3,Side Effects,8,7
1390,10,Side Effects,9,9
1391,4,Product Quality,15,4
1392,3,Late Delivery,19,2
1393,5,Side Effects,7,8
1394,8,Product Quality,13,10
1395,2,Product Quality,17,3
1396,1,Late Delivery,22,3
1397,4,Product Quality,22,2
1398,10,Side Effects,3,2
1399,8,Product Quality,3,5
1400,8,Product Quality,11,9
1401,3,Product Quality,3,9
1402,8,Product Quality,2,3
1403,10,Product Quality,8,10
1404,8,Product Quality,18,2
1405,7,Side Effects,11,6
1406,6,Product Quality,13,10
1407,6,Product Quality,1,4
1408,6,Other,7,10
1409,7,Product Quality,1,10
1410,10,Product Quality,11,8
1411,5,Product Quality,15,6
1412,9,Late Delivery,1,1
1413,3,Product Quality,24,10
1414,5,Product Quality,21,3
1415,1,Late Delivery,23,4
1416,5,Side Effects,23,8
1417,2,Late Delivery,7,5
1418,3,Side Effects,24,2
1419,9,Late Delivery,13,7
1420,1,Side Effects,4,9
1421,6,Late Delivery,17,5
1422,1,Product Quality,3,1
1423,5,Side Effects,24,8
1424,7,Side Effects,22,10
1425,3,Product Quality,21,8
1426,1,Side Effects,8,6
1427,8,Wrong Item Received,6,7
1428,7,Other,17,9
1429,2,Product Quality,24,8
1430,4,Product Quality,24,1
1431,8,Product Quality,13,3
1432,5,Other,13,8
1433,6,Product Quality,6,10
1434,10,Side Effects,2,3
1435,2,Late Delivery,20,8
1436,8,Product Quality,13,5
1437,8,Late Delivery,6,2
1438,5,Product Quality,17,2
1439,5,Product Quality,8,4
1440,8,Product Quality,8,1
1441,4,Side Effects,22,2
1442,8,Product Quality,15,9
1443,9,Wrong Item Received,2,1
1444,5,Product Quality,9,7
1445,8,Late Delivery,22,1
1446,1,Product Quality,15,9
1447,10,Product Quality,20,7
1448,2,Wrong Item Received,20,6
1449,3,Side Effects,10,6
1450,3,Late Delivery,5,6
1451,1,Late Delivery,20,4
1452,7,Other,21,9
1453,8,Side Effects,4,1
1454,5,Product Quality,20,1
1455,8,Product Quality,14,3
1456,8,Product Quality,10,10
1457,10,Product Quality,13,1
1458,2,Late Delivery,3,1
1459,3,Product Quality,23,4
1460,6,Late Delivery,12,9
1461,9,Product Quality,6,10
1462,4,Product Quality,23,10
1463,6,Product Quality,13,7
1464,8,Late Delivery,11,3
1465,6,Late Delivery,13,3
1466,5,Product Quality,8,7
1467,4,Late Delivery,6,9
1468,1,Product Quality,1,2
1469,3,Late Delivery,17,4
1470,3,Wrong Item Received,21,3
1471,7,Late Delivery,24,3
1472,6,Wrong Item Received,24,6
1473,7,Product Quality,3,1
1474,4,Late Delivery,5,1
1475,2,Product Quality,9,1
1476,10,Side Effects,1,5
1477,5,Late Delivery,20,3
1478,8,Product Quality,11,5
1479,4,Side Effects,1,6
1480,8,Product Quality,22,8
1481,6,Side Effects,2,10
1482,8,Side Effects,8,3
1483,1,Late Delivery,24,3
1484,4,Product Quality,16,5
1485,2,Product Quality,8,8
1486,2,Product Quality,14,8
1487,3,Product Quality,13,10
1488,6,Product Quality,15,3
1489,2,Side Effects,2,4
1490,5,Other,6,2
1491,6,Product Quality,13,6
1492,6,Product Quality,20,6
1493,2,Product Quality,11,10
1494,4,Product Quality,20,1
1495,4,Late Delivery,23,5
1496,10,Side Effects,19,4
1497,4,Product Quality,9,6
1498,2,Product Quality,15,2
1499,8,Product Quality,22,3
1500,6,Product Quality,20,10
1501,5,Product Quality,8,10
1502,9,Side Effects,17,3
1503,7,Other,9,9
1504,5,Product Quality,18,6
1505,6,Late Delivery,10,8
1506,9,Wrong Item Received,22,7
1507,6,Side Effects,5,10
1508,9,Product Quality,21,9
1509,5,Late Delivery,23,3
1510,9,Product Quality,7,5
1511,5,Product Quality,8,8
1512,1,Product Quality,16,3
1513,9,Product Quality,10,4
1514,5,Product Quality,14,5
1515,3,Late Delivery,24,2
1516,3,Product Quality,3,5
1517,1,Side Effects,13,7
1518,5,Side Effects,12,10
1519,2,Other,18,10
1520,4,Late Delivery,1,9
1521,4,Product Quality,19,7
1522,3,Product Quality,22,9
1523,2,Product Quality,17,3
1524,1,Side Effects,24,2
1525,4,Late Delivery,2,10
1526,7,Late Delivery,14,1
1527,10,Product Quality,21,2
1528,9,Other,23,8
1529,3,Late Delivery,9,1
1530,1,Product Quality,3,1
1531,4,Product Quality,6,2
1532,5,Late Delivery,2,1
1533,4,Product Quality,12,10
1534,9,Product Quality,13,9
1535,3,Side Effects,6,8
1536,8,Late Delivery,20,2
1537,5,Side Effects,6,1
1538,6,Side Effects,4,9
1539,4,Product Quality,7,6
1540,10,Side Effects,17,8
1541,9,Late Delivery,14,2
1542,6,Late Delivery,14,9
1543,5,Wrong Item Received,6,5
1544,10,Late Delivery,18,6
1545,2,Late Delivery,7,2
1546,5,Side Effects,4,9
1547,7,Product Quality,10,3
1548,5,Other,1,8
1549,3,Late Delivery,19,7
1550,7,Side Effects,17,5
1551,4,Product Quality,4,10
1552,8,Side Effects,5,7
1553,8,Product Quality,24,8
1554,5,Product Quality,4,1
1555,9,Side Effects,5,2
1556,1,Side Effects,8,3
1557,6,Late Delivery,17,2
1558,5,Product Quality,13,8
1559,4,Side Effects,1,7
1560,4,Product Quality,7,3
1561,2,Product Quality,11,4
1562,4,Late Delivery,22,2
1563,3,Product Quality,9,9
1564,7,Side Effects,23,3
1565,3,Late Delivery,12,4
1566,6,Product Quality,13,8
1567,9,Product Quality,13,6
1568,4,Other,3,6
1569,5,Product Quality,20,10
1570,1,Late Delivery,8,8
1571,4,Product Quality,10,10
1572,9,Product Quality,15,7
1573,4,Product Quality,5,4
1574,3,Wrong Item Received,15,7
1575,7,Other,16,10
1576,1,Product Quality,20,9
1577,9,Late Delivery,22,9
1578,1,Side Effects,18,1
1579,4,Product Quality,2,4
1580,7,Late Delivery,18,8
1581,8,Product Quality,20,1
1582,1,Product Quality,24,9
1583,4,Side Effects,18,4
1584,6,Product Quality,18,9
1585,7,Late Delivery,13,9
1586,9,Side Effects,8,8
1587,1,Side Effects,10,10
1588,3,Product Quality,8,9
1589,1,Product Quality,17,2
1590,5,Product Quality,10,1
1591,1,Late Delivery,10,6
1592,7,Product Quality,12,8
1593,2,Late Delivery,20,5
1594,4,Product Quality,17,6
1595,6,Late Delivery,8,3
1596,6,Product Quality,24,3
1597,10,Product Quality,11,1
1598,9,Side Effects,7,7
1599,8,Product Quality,5,3
1600,10,Late Delivery,1,9
1601,3,Other,10,1
1602,6,Wrong Item Received,16,4
1603,7,Product Quality,3,4
1604,6,Side Effects,3,3
1605,8,Side Effects,18,3
1606,7,Side Effects,1,4
1607,3,Wrong Item Received,17,10
1608,9,Late Delivery,1,7
1609,10,Side Effects,10,8
1610,1,Late Delivery,5,10
1611,8,Product Quality,6,2
1612,1,Product Quality,6,4
1613,5,Late Delivery,17,8
1614,5,Product Quality,4,8
1615,7,Late Delivery,14,6
1616,1,Side Effects,16,10
1617,7,Product Quality,1,1
1618,4,Late Delivery,8,9
1619,7,Side Effects,1,8
1620,10,Late Delivery,3,2
1621,8,Side Effects,20,6
1622,4,Late Delivery,6,1
1623,8,Product Quality,17,6
1624,1,Product Quality,1,4
1625,1,Wrong Item Received,1,4
1626,7,Product Quality,13,10
1627,2,Product Quality,21,7
1628,9,Product Quality,10,7
